anchor,positif,negatif,kelas
7997397/7997397@N08_identity_1@8251287152_0/09.jpg,7997397/7997397@N08_identity_1@3923319891_0/09.jpg,116364072/116364072@N02_identity_5@12386755214_0/09.jpg,"[694, 694, 53]"
28196170/28196170@N02_identity_1@5663780486_0/09.jpg,28196170/28196170@N02_identity_0@4881750086_0/09.jpg,8482572/8482572@N07_identity_0@3968426941_0/09.jpg,"[388, 388, 781]"
29427020/29427020@N00_identity_12@3520114255_1/09.jpg,29427020/29427020@N00_identity_12@385995810_0/09.jpg,22113139/22113139@N00_identity_1@3211704_0/09.jpg,"[405, 405, 229]"
7997397/7997397@N08_identity_1@3609497229_0/09.jpg,7997397/7997397@N08_identity_1@5928421046_0/09.jpg,8495919/8495919@N02_identity_17@4200400800_1/09.jpg,"[694, 694, 785]"
84905000/84905000@N00_identity_1@2317097866_0/09.jpg,84905000/84905000@N00_identity_1@965022685_1/09.jpg,27241475/27241475@N06_identity_0@4340658841_0/09.jpg,"[783, 783, 364]"
31058815/31058815@N00_identity_2@5386079247_3/09.jpg,31058815/31058815@N00_identity_2@7998131849_1/09.jpg,35034347485/35034347485@N01_identity_2@2111184212_0/09.jpg,"[437, 437, 451]"
87652690/87652690@N00_identity_3@4518548481_0/09.jpg,87652690/87652690@N00_identity_3@8727981055_0/09.jpg,89979746/89979746@N04_identity_48@10106002536_1/09.jpg,"[822, 822, 847]"
28196170/28196170@N02_identity_0@5661829169_0/09.jpg,28196170/28196170@N02_identity_1@4926512387_0/09.jpg,90827594/90827594@N00_identity_26@10809187465_0/09.jpg,"[388, 388, 865]"
87652690/87652690@N00_identity_3@8286849954_1/09.jpg,87652690/87652690@N00_identity_3@8287833425_0/09.jpg,99249532/99249532@N00_identity_1@2173232827_0/09.jpg,"[822, 822, 988]"
87652690/87652690@N00_identity_3@142423055_1/09.jpg,87652690/87652690@N00_identity_3@142423053_1/09.jpg,24937246/24937246@N00_identity_1@6172369700_0/09.jpg,"[822, 822, 309]"
14261684/14261684@N08_identity_0@4230293243_0/09.jpg,14261684/14261684@N08_identity_0@6217553239_0/09.jpg,23041412/23041412@N08_identity_16@4926660526_3/09.jpg,"[112, 112, 258]"
16652278/16652278@N00_identity_2@1297249997_0/09.jpg,16652278/16652278@N00_identity_2@5360741487_1/09.jpg,15672358/15672358@N00_identity_0@499708406_9/09.jpg,"[157, 157, 143]"
87652690/87652690@N00_identity_3@9108307596_0/09.jpg,87652690/87652690@N00_identity_3@11665307373_0/09.jpg,25729313/25729313@N00_identity_22@2210873329_3/09.jpg,"[822, 822, 334]"
28196170/28196170@N02_identity_1@5054871972_0/09.jpg,28196170/28196170@N02_identity_0@4882523004_1/09.jpg,84231294/84231294@N00_identity_0@4858558100_0/09.jpg,"[388, 388, 772]"
87652690/87652690@N00_identity_3@6893175108_0/09.jpg,87652690/87652690@N00_identity_3@142393100_0/09.jpg,26395196/26395196@N00_identity_2@305245190_1/09.jpg,"[822, 822, 348]"
79704473/79704473@N00_identity_0@7760559640_0/09.jpg,79704473/79704473@N00_identity_0@7983482156_0/09.jpg,62723174/62723174@N00_identity_0@3278583033_4/09.jpg,"[689, 689, 509]"
14261684/14261684@N08_identity_0@8308408229_0/09.jpg,14261684/14261684@N08_identity_0@5634706822_0/09.jpg,81479319/81479319@N00_identity_21@274491837_0/09.jpg,"[112, 112, 725]"
28196170/28196170@N02_identity_1@5054748522_0/09.jpg,28196170/28196170@N02_identity_1@6102853901_0/09.jpg,27406631/27406631@N05_identity_26@11632192365_0/09.jpg,"[388, 388, 369]"
76529721/76529721@N00_identity_7@550035930_0/09.jpg,76529721/76529721@N00_identity_2@3815664167_1/09.jpg,73287007/73287007@N00_identity_2@2862701149_3/09.jpg,"[649, 649, 622]"
84905000/84905000@N00_identity_1@1450695542_0/09.jpg,84905000/84905000@N00_identity_1@4826512614_0/09.jpg,77807177/77807177@N00_identity_2@528889178_0/09.jpg,"[783, 783, 666]"
96552496/96552496@N00_identity_1@784259514_1/09.jpg,96552496/96552496@N00_identity_1@799306017_0/09.jpg,68901280/68901280@N00_identity_3@8108622136_0/09.jpg,"[944, 944, 582]"
28196170/28196170@N02_identity_0@5055302787_0/09.jpg,28196170/28196170@N02_identity_1@4878132145_0/09.jpg,28845135/28845135@N06_identity_6@6065802389_1/09.jpg,"[388, 388, 394]"
10700761/10700761@N08_identity_1@3748482852_0/09.jpg,10700761/10700761@N08_identity_1@8065169596_0/09.jpg,25925793/25925793@N00_identity_2@3618753081_0/09.jpg,"[26, 26, 339]"
28196170/28196170@N02_identity_0@4882680204_0/09.jpg,28196170/28196170@N02_identity_1@6118414552_0/09.jpg,24998164/24998164@N06_identity_0@5296139061_0/09.jpg,"[388, 388, 310]"
87652690/87652690@N00_identity_3@8750599656_0/09.jpg,87652690/87652690@N00_identity_3@9265875441_0/09.jpg,11338642/11338642@N00_identity_0@4801867365_0/09.jpg,"[822, 822, 43]"
28196170/28196170@N02_identity_0@5055302787_0/09.jpg,28196170/28196170@N02_identity_0@6097697923_1/09.jpg,93243688/93243688@N00_identity_3@7475711682_0/09.jpg,"[388, 388, 899]"
14261684/14261684@N08_identity_0@4311862006_0/09.jpg,14261684/14261684@N08_identity_0@5686101243_0/09.jpg,84153353/84153353@N00_identity_1@36672705_1/09.jpg,"[112, 112, 771]"
73621375/73621375@N00_identity_0@4158847874_0/09.jpg,73621375/73621375@N00_identity_0@4131762649_0/09.jpg,78969707/78969707@N00_identity_1@3302611544_0/09.jpg,"[624, 624, 679]"
21444820/21444820@N02_identity_3@2291307711_0/09.jpg,21444820/21444820@N02_identity_3@2558737690_1/09.jpg,29646243/29646243@N00_identity_2@351833813_0/09.jpg,"[219, 219, 407]"
13370398/13370398@N08_identity_0@8740262819_0/09.jpg,13370398/13370398@N08_identity_0@8241525205_0/09.jpg,98642193/98642193@N00_identity_2@1172589143_0/09.jpg,"[94, 94, 978]"
8719119/8719119@N04_identity_4@544554412_1/09.jpg,8719119/8719119@N04_identity_4@1134016013_0/09.jpg,82208431/82208431@N08_identity_1@11427198625_4/09.jpg,"[816, 816, 737]"
28196170/28196170@N02_identity_0@4878266411_0/09.jpg,28196170/28196170@N02_identity_1@6117984197_0/09.jpg,12376942/12376942@N08_identity_2@4880703375_1/09.jpg,"[388, 388, 73]"
24133132/24133132@N04_identity_1@8019173074_0/09.jpg,24133132/24133132@N04_identity_1@2321284064_0/09.jpg,29098084/29098084@N00_identity_1@2106050620_1/09.jpg,"[287, 287, 398]"
24133132/24133132@N04_identity_1@2520762237_0/09.jpg,24133132/24133132@N04_identity_1@2296019236_4/09.jpg,71918216/71918216@N00_identity_6@2500135231_0/09.jpg,"[287, 287, 610]"
31121311/31121311@N06_identity_0@6154208773_0/09.jpg,31121311/31121311@N06_identity_0@5093989404_1/09.jpg,14591176/14591176@N07_identity_12@3898650826_0/09.jpg,"[440, 440, 123]"
78969707/78969707@N00_identity_3@3302632964_0/09.jpg,78969707/78969707@N00_identity_1@3153382305_0/09.jpg,91814503/91814503@N04_identity_3@9204501206_0/09.jpg,"[679, 679, 879]"
96552496/96552496@N00_identity_1@786807377_0/09.jpg,96552496/96552496@N00_identity_1@788624848_0/09.jpg,91152604/91152604@N03_identity_11@8295325782_0/09.jpg,"[944, 944, 867]"
87652690/87652690@N00_identity_3@4254261973_0/09.jpg,87652690/87652690@N00_identity_3@8357654966_0/09.jpg,85325384/85325384@N00_identity_2@2601716125_1/09.jpg,"[822, 822, 792]"
21444820/21444820@N02_identity_3@3086721933_0/09.jpg,21444820/21444820@N02_identity_3@2277489949_1/09.jpg,83453884/83453884@N00_identity_1@5971564944_1/09.jpg,"[219, 219, 763]"
68901280/68901280@N00_identity_3@4209706365_0/09.jpg,68901280/68901280@N00_identity_3@6339070528_0/09.jpg,73621375/73621375@N00_identity_0@4172511031_0/09.jpg,"[582, 582, 624]"
77408290/77408290@N00_identity_4@2326380694_0/09.jpg,77408290/77408290@N00_identity_4@71404685_0/09.jpg,31121311/31121311@N06_identity_0@6789616060_0/09.jpg,"[661, 661, 440]"
90779814/90779814@N00_identity_10@10127234543_0/09.jpg,90779814/90779814@N00_identity_10@10127344786_1/09.jpg,14576853/14576853@N00_identity_26@1595749316_0/09.jpg,"[863, 863, 122]"
26395196/26395196@N00_identity_2@316749576_0/09.jpg,26395196/26395196@N00_identity_16@333374427_0/09.jpg,98894117/98894117@N00_identity_1@2437642604_0/09.jpg,"[348, 348, 982]"
87652690/87652690@N00_identity_3@11666784616_1/09.jpg,87652690/87652690@N00_identity_3@76374440_3/09.jpg,30182398/30182398@N00_identity_0@2558056859_3/09.jpg,"[822, 822, 421]"
72675636/72675636@N00_identity_1@116566467_1/09.jpg,72675636/72675636@N00_identity_1@398240386_2/09.jpg,78147607/78147607@N00_identity_9@3209810346_0/09.jpg,"[615, 615, 671]"
74364226/74364226@N00_identity_3@5039689273_0/09.jpg,74364226/74364226@N00_identity_3@4166455213_0/09.jpg,35034350906/35034350906@N01_identity_0@193773710_1/09.jpg,"[628, 628, 453]"
28196170/28196170@N02_identity_0@7012317971_2/09.jpg,28196170/28196170@N02_identity_1@5663696653_1/09.jpg,70985827/70985827@N00_identity_3@387725964_0/09.jpg,"[388, 388, 602]"
87652690/87652690@N00_identity_3@11676025645_1/09.jpg,87652690/87652690@N00_identity_3@8701714793_0/09.jpg,12525145/12525145@N00_identity_2@192367564_0/09.jpg,"[822, 822, 77]"
78969707/78969707@N00_identity_1@3158885738_0/09.jpg,78969707/78969707@N00_identity_1@3265521776_0/09.jpg,61856574/61856574@N05_identity_24@8271603357_2/09.jpg,"[679, 679, 493]"
87652690/87652690@N00_identity_3@8357567388_1/09.jpg,87652690/87652690@N00_identity_3@11675929184_0/09.jpg,68295962/68295962@N00_identity_1@368692798_0/09.jpg,"[822, 822, 579]"
24756372/24756372@N07_identity_16@5458594194_36/09.jpg,24756372/24756372@N07_identity_3@4028809933_0/09.jpg,83884624/83884624@N00_identity_16@8409481244_4/09.jpg,"[305, 305, 770]"
87652690/87652690@N00_identity_3@11674024903_0/09.jpg,87652690/87652690@N00_identity_3@142403188_1/09.jpg,76045416/76045416@N00_identity_1@2201103725_1/09.jpg,"[822, 822, 644]"
9860698/9860698@N03_identity_0@2475983574_0/09.jpg,9860698/9860698@N03_identity_0@1470784387_1/09.jpg,65822877/65822877@N00_identity_3@9406223654_0/09.jpg,"[977, 977, 542]"
31513185/31513185@N03_identity_0@6154385985_0/09.jpg,31513185/31513185@N03_identity_0@5020162683_0/09.jpg,30638694/30638694@N00_identity_7@345059277_2/09.jpg,"[448, 448, 430]"
28196170/28196170@N02_identity_1@6234797673_0/09.jpg,28196170/28196170@N02_identity_0@6235464906_0/09.jpg,72675636/72675636@N00_identity_1@91073595_0/09.jpg,"[388, 388, 615]"
13370398/13370398@N08_identity_0@8839162996_0/09.jpg,13370398/13370398@N08_identity_0@9176739925_0/09.jpg,12247055/12247055@N00_identity_11@4229251684_0/09.jpg,"[94, 94, 70]"
11598937/11598937@N08_identity_4@9910716466_1/09.jpg,11598937/11598937@N08_identity_4@2968228540_0/09.jpg,68169092/68169092@N06_identity_14@7070258185_1/09.jpg,"[51, 51, 576]"
81295529/81295529@N00_identity_8@7354496726_0/09.jpg,81295529/81295529@N00_identity_5@5033333776_1/09.jpg,86306470/86306470@N00_identity_1@1961812860_0/09.jpg,"[720, 720, 805]"
87652690/87652690@N00_identity_3@6849187857_0/09.jpg,87652690/87652690@N00_identity_3@7139073135_0/09.jpg,9860698/9860698@N03_identity_0@2208071442_0/09.jpg,"[822, 822, 977]"
28196170/28196170@N02_identity_0@5055976702_0/09.jpg,28196170/28196170@N02_identity_1@5663851059_0/09.jpg,12376942/12376942@N08_identity_2@4881282368_0/09.jpg,"[388, 388, 73]"
12538423/12538423@N08_identity_7@9145515649_0/09.jpg,12538423/12538423@N08_identity_7@9146080031_1/09.jpg,86048025/86048025@N00_identity_0@2620683289_0/09.jpg,"[78, 78, 799]"
9286726/9286726@N03_identity_1@631294881_0/09.jpg,9286726/9286726@N03_identity_1@3976158593_0/09.jpg,12786044/12786044@N00_identity_29@8438928915_0/09.jpg,"[891, 891, 84]"
96552496/96552496@N00_identity_1@793384353_0/09.jpg,96552496/96552496@N00_identity_1@804737140_1/09.jpg,99648519/99648519@N00_identity_0@3749174691_0/09.jpg,"[944, 944, 992]"
98642193/98642193@N00_identity_2@3005139856_0/09.jpg,98642193/98642193@N00_identity_2@238043647_0/09.jpg,89636074/89636074@N00_identity_3@47270984_0/09.jpg,"[978, 978, 843]"
28196170/28196170@N02_identity_0@5054081962_0/09.jpg,28196170/28196170@N02_identity_1@6099782307_0/09.jpg,65352062/65352062@N00_identity_0@268793329_0/09.jpg,"[388, 388, 538]"
26395196/26395196@N00_identity_2@5555175800_0/09.jpg,26395196/26395196@N00_identity_2@104918049_0/09.jpg,94343895/94343895@N00_identity_0@353021649_0/09.jpg,"[348, 348, 912]"
98642193/98642193@N00_identity_0@4440005596_0/09.jpg,98642193/98642193@N00_identity_2@353412077_0/09.jpg,13516406/13516406@N00_identity_6@176228297_0/09.jpg,"[978, 978, 99]"
9860698/9860698@N03_identity_0@2747188530_1/09.jpg,9860698/9860698@N03_identity_0@2381957182_0/09.jpg,61048090/61048090@N00_identity_42@199989973_0/09.jpg,"[977, 977, 481]"
87652690/87652690@N00_identity_3@11665192185_0/09.jpg,87652690/87652690@N00_identity_3@4304437848_0/09.jpg,82895272/82895272@N00_identity_1@516875754_0/09.jpg,"[822, 822, 749]"
20209085/20209085@N00_identity_2@245106755_1/09.jpg,20209085/20209085@N00_identity_2@4230136780_0/09.jpg,64217681/64217681@N08_identity_11@8959909711_7/09.jpg,"[195, 195, 523]"
69706441/69706441@N03_identity_37@10899904245_1/09.jpg,69706441/69706441@N03_identity_37@10900273146_0/09.jpg,62079977/62079977@N00_identity_1@371459082_0/09.jpg,"[589, 589, 497]"
67179716/67179716@N00_identity_0@4794075347_0/09.jpg,67179716/67179716@N00_identity_0@4827835984_0/09.jpg,76585510/76585510@N00_identity_5@950979451_2/09.jpg,"[561, 561, 650]"
14468234/14468234@N03_identity_1@5939274448_0/09.jpg,14468234/14468234@N03_identity_1@4764424162_1/09.jpg,12195365/12195365@N04_identity_3@2450291017_2/09.jpg,"[116, 116, 67]"
78969707/78969707@N00_identity_3@3301782151_1/09.jpg,78969707/78969707@N00_identity_3@5870901372_0/09.jpg,63533582/63533582@N00_identity_5@6102288342_0/09.jpg,"[679, 679, 517]"
24133132/24133132@N04_identity_1@2520766209_0/09.jpg,24133132/24133132@N04_identity_1@2321297670_0/09.jpg,30873671/30873671@N00_identity_0@149498394_0/09.jpg,"[287, 287, 433]"
83069173/83069173@N00_identity_1@3583773345_1/09.jpg,83069173/83069173@N00_identity_1@4140058362_0/09.jpg,60997416/60997416@N00_identity_0@2983611502_0/09.jpg,"[753, 753, 478]"
87652690/87652690@N00_identity_3@11665040395_0/09.jpg,87652690/87652690@N00_identity_3@11665542474_0/09.jpg,85772145/85772145@N00_identity_0@246591133_1/09.jpg,"[822, 822, 796]"
87652690/87652690@N00_identity_3@8701715855_0/09.jpg,87652690/87652690@N00_identity_3@10721706153_0/09.jpg,14193632/14193632@N03_identity_1@11071615996_0/09.jpg,"[822, 822, 109]"
28196170/28196170@N02_identity_1@6866355410_0/09.jpg,28196170/28196170@N02_identity_1@4881952267_0/09.jpg,30998865/30998865@N00_identity_13@4189047762_0/09.jpg,"[388, 388, 436]"
28196170/28196170@N02_identity_1@5665111800_0/09.jpg,28196170/28196170@N02_identity_1@6866474610_0/09.jpg,18088426/18088426@N00_identity_0@4286508180_2/09.jpg,"[388, 388, 173]"
84231294/84231294@N00_identity_0@2216276831_0/09.jpg,84231294/84231294@N00_identity_0@2047844182_0/09.jpg,76529721/76529721@N00_identity_2@3816440802_1/09.jpg,"[772, 772, 649]"
79704473/79704473@N00_identity_0@7975122872_0/09.jpg,79704473/79704473@N00_identity_0@8352427450_0/09.jpg,35034349172/35034349172@N01_identity_9@5310537125_2/09.jpg,"[689, 689, 452]"
8246716/8246716@N04_identity_0@2466607628_0/09.jpg,8246716/8246716@N04_identity_0@2936360492_0/09.jpg,15269717/15269717@N07_identity_0@9852769754_0/09.jpg,"[741, 741, 139]"
28196170/28196170@N02_identity_0@6118225008_0/09.jpg,28196170/28196170@N02_identity_1@6101123318_0/09.jpg,68169092/68169092@N06_identity_14@6924099650_1/09.jpg,"[388, 388, 576]"
36521981324/36521981324@N01_identity_1@3756787083_0/09.jpg,36521981324/36521981324@N01_identity_1@3757585052_0/09.jpg,72899439/72899439@N00_identity_4@5581657297_0/09.jpg,"[460, 460, 617]"
28196170/28196170@N02_identity_1@6103711072_0/09.jpg,28196170/28196170@N02_identity_1@4880739399_0/09.jpg,74949169/74949169@N00_identity_0@3518036576_0/09.jpg,"[388, 388, 634]"
16652278/16652278@N00_identity_2@2780646051_0/09.jpg,16652278/16652278@N00_identity_2@8791481694_0/09.jpg,25050033/25050033@N04_identity_0@4308438240_0/09.jpg,"[157, 157, 313]"
83069173/83069173@N00_identity_1@190220126_0/09.jpg,83069173/83069173@N00_identity_1@752366090_0/09.jpg,30182398/30182398@N00_identity_0@2892222473_1/09.jpg,"[753, 753, 421]"
81365121/81365121@N00_identity_12@399189251_0/09.jpg,81365121/81365121@N00_identity_12@3211348661_0/09.jpg,79719715/79719715@N08_identity_12@10266194435_0/09.jpg,"[722, 722, 690]"
83069173/83069173@N00_identity_1@33586954_4/09.jpg,83069173/83069173@N00_identity_1@9029362435_0/09.jpg,28196170/28196170@N02_identity_1@8150732366_0/09.jpg,"[753, 753, 388]"
76529721/76529721@N00_identity_7@3805925973_2/09.jpg,76529721/76529721@N00_identity_2@2504892823_1/09.jpg,13370398/13370398@N08_identity_0@8740262819_0/09.jpg,"[649, 649, 94]"
68117180/68117180@N00_identity_3@6448932939_0/09.jpg,68117180/68117180@N00_identity_3@540242588_0/09.jpg,68605578/68605578@N00_identity_1@2707582087_0/09.jpg,"[574, 574, 581]"
8187741/8187741@N04_identity_8@2564086480_10/09.jpg,8187741/8187741@N04_identity_8@2569256761_0/09.jpg,11309379/11309379@N00_identity_40@3562713283_1/09.jpg,"[733, 733, 41]"
76529721/76529721@N00_identity_2@821264000_1/09.jpg,76529721/76529721@N00_identity_2@3816476810_2/09.jpg,62248423/62248423@N08_identity_26@8738717604_1/09.jpg,"[649, 649, 501]"
28196170/28196170@N02_identity_0@5054666398_0/09.jpg,28196170/28196170@N02_identity_0@6099378470_0/09.jpg,83069173/83069173@N00_identity_1@78557937_3/09.jpg,"[388, 388, 753]"
28196170/28196170@N02_identity_1@5054804664_0/09.jpg,28196170/28196170@N02_identity_0@6102542883_0/09.jpg,11333870/11333870@N00_identity_1@10504090303_0/09.jpg,"[388, 388, 42]"
87652690/87652690@N00_identity_3@142374066_0/09.jpg,87652690/87652690@N00_identity_3@2774136800_0/09.jpg,27590002/27590002@N04_identity_1@4689522328_1/09.jpg,"[822, 822, 374]"
87652690/87652690@N00_identity_3@3402207450_0/09.jpg,87652690/87652690@N00_identity_3@11666172753_4/09.jpg,98305710/98305710@N00_identity_7@2257538494_1/09.jpg,"[822, 822, 969]"
19777176/19777176@N00_identity_0@2497687929_0/09.jpg,19777176/19777176@N00_identity_0@2498804158_1/09.jpg,28152567/28152567@N07_identity_4@5168189638_1/09.jpg,"[190, 190, 385]"
72675636/72675636@N00_identity_1@154909819_0/09.jpg,72675636/72675636@N00_identity_1@27776249_1/09.jpg,11905293/11905293@N06_identity_0@2613796684_0/09.jpg,"[615, 615, 63]"
28196170/28196170@N02_identity_1@5054082564_0/09.jpg,28196170/28196170@N02_identity_1@4879695830_0/09.jpg,20209085/20209085@N00_identity_2@3168116852_0/09.jpg,"[388, 388, 195]"
73621375/73621375@N00_identity_0@5274555549_0/09.jpg,73621375/73621375@N00_identity_0@4077791174_0/09.jpg,26361026/26361026@N05_identity_6@6030203899_1/09.jpg,"[624, 624, 347]"
21077319/21077319@N02_identity_1@4364150539_0/09.jpg,21077319/21077319@N02_identity_1@5112006964_0/09.jpg,17254279/17254279@N00_identity_0@9297603664_0/09.jpg,"[207, 207, 162]"
21444820/21444820@N02_identity_3@3086724123_0/09.jpg,21444820/21444820@N02_identity_3@4001295302_0/09.jpg,96949906/96949906@N00_identity_16@448726700_0/09.jpg,"[219, 219, 952]"
28196170/28196170@N02_identity_1@4879132266_0/09.jpg,28196170/28196170@N02_identity_1@5662374909_1/09.jpg,61593595/61593595@N00_identity_8@1099491653_2/09.jpg,"[388, 388, 490]"
79704473/79704473@N00_identity_0@6523429995_0/09.jpg,79704473/79704473@N00_identity_0@6310487298_0/09.jpg,22192707/22192707@N06_identity_4@7360023286_0/09.jpg,"[689, 689, 234]"
14261684/14261684@N08_identity_0@5026522274_0/09.jpg,14261684/14261684@N08_identity_0@12631038525_1/09.jpg,24589866/24589866@N04_identity_1@11625586455_0/09.jpg,"[112, 112, 302]"
31121311/31121311@N06_identity_0@8009701241_0/09.jpg,31121311/31121311@N06_identity_0@5506158841_1/09.jpg,63696913/63696913@N00_identity_0@4705392156_0/09.jpg,"[440, 440, 519]"
84905000/84905000@N00_identity_1@871409662_0/09.jpg,84905000/84905000@N00_identity_1@5683162024_0/09.jpg,14607477/14607477@N00_identity_0@1459856364_0/09.jpg,"[783, 783, 124]"
17275809/17275809@N05_identity_0@3477449558_0/09.jpg,17275809/17275809@N05_identity_0@3476615287_0/09.jpg,31291728/31291728@N05_identity_40@6610597557_0/09.jpg,"[163, 163, 443]"
79704473/79704473@N00_identity_0@7975122872_0/09.jpg,79704473/79704473@N00_identity_0@8444921760_0/09.jpg,25925793/25925793@N00_identity_2@5557924083_0/09.jpg,"[689, 689, 339]"
28196170/28196170@N02_identity_1@6101173916_0/09.jpg,28196170/28196170@N02_identity_1@4878756909_0/09.jpg,21684843/21684843@N05_identity_13@4572644241_0/09.jpg,"[388, 388, 223]"
73621375/73621375@N00_identity_0@4177464842_0/09.jpg,73621375/73621375@N00_identity_0@4147407237_0/09.jpg,91772175/91772175@N00_identity_1@53216364_0/09.jpg,"[624, 624, 878]"
28196170/28196170@N02_identity_0@6120796910_0/09.jpg,28196170/28196170@N02_identity_1@5055352267_0/09.jpg,18262969/18262969@N00_identity_2@2810655263_0/09.jpg,"[388, 388, 177]"
22562039/22562039@N08_identity_1@2738126628_0/09.jpg,22562039/22562039@N08_identity_1@4878824775_0/09.jpg,7997397/7997397@N08_identity_1@5928264348_0/09.jpg,"[243, 243, 694]"
87652690/87652690@N00_identity_3@142428132_0/09.jpg,87652690/87652690@N00_identity_3@7049392219_1/09.jpg,97235933/97235933@N00_identity_3@6842391769_0/09.jpg,"[822, 822, 957]"
68117180/68117180@N00_identity_3@4302993928_0/09.jpg,68117180/68117180@N00_identity_3@4305658910_0/09.jpg,28551540/28551540@N05_identity_45@4724234743_0/09.jpg,"[574, 574, 392]"
87652690/87652690@N00_identity_3@8357802850_4/09.jpg,87652690/87652690@N00_identity_3@8357611550_0/09.jpg,62079977/62079977@N00_identity_1@371504461_0/09.jpg,"[822, 822, 497]"
9860698/9860698@N03_identity_0@2249219237_0/09.jpg,9860698/9860698@N03_identity_0@2463335792_1/09.jpg,27241475/27241475@N06_identity_0@4342666447_0/09.jpg,"[977, 977, 364]"
76529721/76529721@N00_identity_2@2825908775_0/09.jpg,76529721/76529721@N00_identity_2@3816483218_10/09.jpg,17905920/17905920@N00_identity_2@2082096148_1/09.jpg,"[649, 649, 168]"
28196170/28196170@N02_identity_0@4882362059_0/09.jpg,28196170/28196170@N02_identity_1@6232307626_0/09.jpg,99648519/99648519@N00_identity_0@1948566435_6/09.jpg,"[388, 388, 992]"
31121311/31121311@N06_identity_0@5011373815_0/09.jpg,31121311/31121311@N06_identity_0@7622613514_0/09.jpg,76029069/76029069@N00_identity_1@5785847150_0/09.jpg,"[440, 440, 643]"
98642193/98642193@N00_identity_0@2688266563_0/09.jpg,98642193/98642193@N00_identity_0@4550064514_0/09.jpg,14193632/14193632@N03_identity_1@5473036138_1/09.jpg,"[978, 978, 109]"
65139429/65139429@N00_identity_6@185216649_0/09.jpg,65139429/65139429@N00_identity_6@335303878_0/09.jpg,96112667/96112667@N00_identity_4@2847933418_1/09.jpg,"[534, 534, 933]"
68295962/68295962@N00_identity_1@2709110152_0/09.jpg,68295962/68295962@N00_identity_1@5624059905_2/09.jpg,26192761/26192761@N06_identity_1@4605743181_0/09.jpg,"[579, 579, 345]"
79704473/79704473@N00_identity_0@8186794940_0/09.jpg,79704473/79704473@N00_identity_0@7719730970_0/09.jpg,21684843/21684843@N05_identity_13@4211823875_0/09.jpg,"[689, 689, 223]"
80403443/80403443@N00_identity_0@2847620880_0/09.jpg,80403443/80403443@N00_identity_1@1085395042_0/09.jpg,70424859/70424859@N00_identity_17@4038392577_0/09.jpg,"[706, 706, 599]"
28196170/28196170@N02_identity_0@7011277725_0/09.jpg,28196170/28196170@N02_identity_0@4881622849_0/09.jpg,16048448/16048448@N00_identity_23@8021598907_9/09.jpg,"[388, 388, 145]"
84905000/84905000@N00_identity_1@871535096_0/09.jpg,84905000/84905000@N00_identity_1@5253483616_0/09.jpg,22623009/22623009@N08_identity_3@2605262341_0/09.jpg,"[783, 783, 246]"
81295529/81295529@N00_identity_3@9703747411_0/09.jpg,81295529/81295529@N00_identity_3@9703750667_0/09.jpg,82365211/82365211@N00_identity_6@2698654305_0/09.jpg,"[720, 720, 739]"
87652690/87652690@N00_identity_3@11674156043_0/09.jpg,87652690/87652690@N00_identity_3@8750599512_1/09.jpg,24364325/24364325@N00_identity_2@5725636856_0/09.jpg,"[822, 822, 295]"
94343895/94343895@N00_identity_0@2065493895_0/09.jpg,94343895/94343895@N00_identity_0@4579792791_0/09.jpg,11527908/11527908@N00_identity_0@3295632688_2/09.jpg,"[912, 912, 48]"
90779814/90779814@N00_identity_10@10127220454_0/09.jpg,90779814/90779814@N00_identity_28@10127280295_3/09.jpg,14103785/14103785@N00_identity_1@2764067759_1/09.jpg,"[863, 863, 108]"
29427020/29427020@N00_identity_12@2219959992_7/09.jpg,29427020/29427020@N00_identity_38@5534114666_0/09.jpg,35034353918/35034353918@N01_identity_1@5700440441_0/09.jpg,"[405, 405, 454]"
79704473/79704473@N00_identity_0@7069690837_0/09.jpg,79704473/79704473@N00_identity_0@7256758500_0/09.jpg,14507736/14507736@N08_identity_1@5047363376_0/09.jpg,"[689, 689, 118]"
28196170/28196170@N02_identity_1@8150236665_0/09.jpg,28196170/28196170@N02_identity_1@5663851059_0/09.jpg,97235933/97235933@N00_identity_3@5585049533_0/09.jpg,"[388, 388, 957]"
21444820/21444820@N02_identity_3@8362389481_0/09.jpg,21444820/21444820@N02_identity_3@7672869622_0/09.jpg,74364226/74364226@N00_identity_3@4176776503_1/09.jpg,"[219, 219, 628]"
14576853/14576853@N00_identity_26@463576743_13/09.jpg,14576853/14576853@N00_identity_26@2786698449_0/09.jpg,81934545/81934545@N00_identity_11@4784791994_2/09.jpg,"[122, 122, 734]"
87652690/87652690@N00_identity_3@6903297572_0/09.jpg,87652690/87652690@N00_identity_3@8702802946_0/09.jpg,63696913/63696913@N00_identity_0@4926651163_0/09.jpg,"[822, 822, 519]"
87652690/87652690@N00_identity_3@4253732497_0/09.jpg,87652690/87652690@N00_identity_3@4173400425_1/09.jpg,12818386/12818386@N00_identity_4@7405397832_0/09.jpg,"[822, 822, 85]"
87652690/87652690@N00_identity_3@142466816_1/09.jpg,87652690/87652690@N00_identity_3@10166621686_0/09.jpg,71729157/71729157@N00_identity_6@2107381191_1/09.jpg,"[822, 822, 607]"
